ShipmentID,SupplierID,ProductID,WarehouseID,OrderDate,ExpectedDate,ActualDeliveryDate,OrderQty,ReceivedQty,DefectQty,UnitCost,TotalCost,OrderPriority,ShippingMode
SHP004008,SUP018,PRD017,WH02,2024-10-25,2024-10-30,2024-11-06,739,733,21,52.21,38583.19,Low,Rail
SHP004009,SUP014,PRD012,WH03,2024-10-22,2024-11-09,2024-11-07,593,585,26,20.11,11925.23,Medium,Road
SHP004010,SUP005,PRD001,WH01,2024-07-21,2024-08-05,2024-08-06,801,801,0,24.94,19976.94,Medium,Rail
SHP004011,SUP014,PRD006,WH01,2024-03-01,2024-03-04,2024-03-04,71,71,2,132.01,9372.71,Medium,Road
SHP004012,SUP008,PRD024,WH04,2024-11-09,2024-11-14,2024-11-13,242,239,0,114.13,27619.46,Medium,Road
SHP004013,SUP015,PRD009,WH06,2024-06-09,2024-06-21,2024-06-19,386,384,11,126.1,48674.6,Low,Road
SHP004014,SUP015,PRD012,WH01,2024-11-26,2024-12-13,2024-12-17,294,293,10,99.54,29264.76,High,Road
SHP004015,SUP019,PRD007,WH02,2025-06-11,2025-06-16,2025-06-21,478,473,15,58.79,28101.62,Medium,Rail
SHP004016,SUP020,PRD007,WH03,2024-12-03,2024-12-15,2024-12-15,699,697,10,110.1,76959.9,Low,Sea
SHP004017,SUP006,PRD020,WH02,2025-08-28,2025-09-04,2025-09-08,474,469,5,22.78,10797.72,Low,Sea
SHP004018,SUP019,PRD015,WH02,2024-10-30,2024-11-12,2024-11-17,374,370,9,53.63,20057.62,Medium,Road
SHP004019,SUP008,PRD014,WH06,2025-05-17,2025-05-27,2025-05-28,320,315,3,47.55,15216.0,Low,Road
SHP004020,SUP006,PRD020,WH06,2025-10-11,2025-10-26,2025-10-24,753,753,8,97.36,73312.08,Medium,Road
SHP004021,SUP020,PRD019,WH03,2024-12-03,2024-12-12,2024-12-16,76,76,3,149.69,11376.44,Medium,Sea
SHP004022,SUP015,PRD014,WH06,2025-07-03,2025-07-14,2025-07-18,505,498,24,108.82,54954.1,Medium,Rail
SHP004023,SUP003,PRD019,WH02,2025-09-30,2025-10-13,2025-10-17,959,947,6,55.53,53253.27,Low,Sea
SHP004024,SUP010,PRD001,WH02,2024-10-01,2024-10-10,2024-10-11,471,468,2,76.17,35876.07,High,Sea
SHP004025,SUP015,PRD010,WH02,2024-06-12,2024-06-19,2024-06-22,57,57,1,104.19,5938.83,Low,Road
SHP004026,SUP016,PRD006,WH04,2025-03-18,2025-03-31,2025-03-30,572,562,14,69.38,39685.36,Medium,Road
SHP004027,SUP017,PRD012,WH06,2024-11-14,2024-12-01,2024-11-29,67,67,1,130.71,8757.57,Medium,Road
SHP004028,SUP019,PRD023,WH05,2025-08-11,2025-08-15,2025-08-14,806,804,18,57.79,46578.74,Low,Rail
SHP004029,SUP011,PRD024,WH04,2025-05-18,2025-06-07,2025-06-05,396,392,5,45.14,17875.44,Medium,Road
SHP004030,SUP016,PRD020,WH04,2025-11-16,2025-11-26,2025-11-29,625,625,9,50.36,31475.0,Low,Road
SHP004031,SUP005,PRD022,WH01,2025-01-21,2025-01-25,2025-01-25,315,314,0,124.23,39132.45,Medium,Rail
SHP004032,SUP005,PRD002,WH05,2025-08-25,2025-08-28,2025-08-27,817,814,3,28.56,23333.52,Low,Road
SHP004033,SUP014,PRD014,WH04,2025-11-21,2025-12-08,2025-12-12,87,87,3,54.7,4758.9,Medium,Sea
SHP004034,SUP018,PRD020,WH05,2025-05-08,2025-05-16,2025-05-18,634,631,24,89.69,56863.46,Low,Air
SHP004035,SUP008,PRD005,WH01,2025-05-04,2025-05-16,2025-05-14,524,524,9,74.53,39053.72,Low,Road
SHP004036,SUP005,PRD009,WH06,2024-03-13,2024-03-22,2024-03-21,365,365,5,120.35,43927.75,Low,Road
SHP004037,SUP007,PRD005,WH04,2025-05-23,2025-06-03,2025-06-04,661,652,2,2.02,1335.22,Medium,Road
SHP004038,SUP016,PRD009,WH02,2025-01-24,2025-02-08,2025-02-12,516,513,16,136.27,70315.32,High,Road
SHP004039,SUP014,PRD012,WH03,2025-09-10,2025-09-15,2025-09-18,190,190,6,42.82,8135.8,High,Rail
SHP004040,SUP005,PRD009,WH03,2024-10-21,2024-10-27,2024-10-28,802,794,1,113.05,90666.1,Medium,Road
SHP004041,SUP009,PRD022,WH05,2025-01-03,2025-01-09,2025-01-09,131,130,2,40.21,5267.51,Medium,Rail
SHP004042,SUP004,PRD016,WH06,2025-11-24,2025-12-09,2025-12-11,893,883,9,120.28,107410.04,Medium,Road
SHP004043,SUP004,PRD013,WH03,2025-07-02,2025-07-09,2025-07-10,791,786,16,140.07,110795.37,Medium,Road
SHP004044,SUP016,PRD015,WH06,2025-10-10,2025-10-30,2025-11-02,171,171,5,51.45,8797.95,Medium,Sea
SHP004045,SUP017,PRD017,WH05,2025-07-21,2025-07-28,2025-07-30,487,480,14,125.94,61332.78,Medium,Rail
SHP004046,SUP015,PRD016,WH02,2024-07-05,2024-07-20,2024-07-18,452,450,12,50.77,22948.04,High,Sea
SHP004047,SUP004,PRD010,WH03,2025-03-20,2025-03-30,2025-04-02,601,591,11,85.89,51619.89,Low,Road
SHP004048,SUP006,PRD024,WH04,2025-07-23,2025-08-10,2025-08-10,976,965,0,12.31,12014.56,Low,Road
SHP004049,SUP016,PRD013,WH06,2024-12-28,2025-01-16,2025-01-16,573,573,15,137.63,78861.99,Medium,Sea
SHP004050,SUP004,PRD010,WH03,2024-05-02,2024-05-18,2024-05-19,697,696,11,64.95,45270.15,Medium,Road
SHP004051,SUP006,PRD007,WH06,2024-07-06,2024-07-11,2024-07-13,479,479,3,106.38,50956.02,Medium,Road
SHP004052,SUP005,PRD010,WH01,2025-11-10,2025-11-21,2025-11-22,984,975,3,128.37,126316.08,Low,Rail
SHP004053,SUP016,PRD014,WH06,2025-02-23,2025-02-27,2025-03-02,616,616,0,144.63,89092.08,Low,Road
SHP004054,SUP016,PRD009,WH02,2025-09-17,2025-09-30,2025-09-30,875,859,4,146.87,128511.25,Low,Sea
SHP004055,SUP010,PRD016,WH06,2024-09-08,2024-09-20,2024-09-19,201,198,3,145.89,29323.89,Medium,Road
SHP004056,SUP009,PRD019,WH03,2025-09-10,2025-09-24,2025-09-27,546,544,3,147.1,80316.6,High,Road
SHP004057,SUP004,PRD002,WH06,2025-07-02,2025-07-20,2025-07-23,997,988,9,98.71,98413.87,Medium,Air
SHP004058,SUP014,PRD014,WH04,2024-11-30,2024-12-07,2024-12-10,815,803,21,47.88,39022.2,Medium,Sea
SHP004059,SUP004,PRD012,WH04,2024-04-01,2024-04-21,2024-04-22,453,451,1,106.98,48461.94,Medium,Rail
SHP004060,SUP012,PRD001,WH06,2025-06-13,2025-06-22,2025-06-21,451,447,13,50.69,22861.19,High,Air
SHP004061,SUP010,PRD022,WH01,2024-03-03,2024-03-18,2024-03-22,542,541,6,110.55,59918.1,Low,Rail
SHP004062,SUP004,PRD023,WH02,2025-10-23,2025-10-26,2025-10-25,360,360,6,79.55,28638.0,High,Rail
SHP004063,SUP018,PRD018,WH01,2025-05-26,2025-06-07,2025-06-06,27,27,0,88.88,2399.76,Low,Sea
SHP004064,SUP013,PRD022,WH04,2024-05-18,2024-06-06,2024-06-06,511,510,10,66.54,34001.94,Medium,Sea
SHP004065,SUP013,PRD022,WH05,2025-11-28,2025-12-16,2025-12-16,11,11,0,50.73,558.03,Medium,Rail
SHP004066,SUP014,PRD021,WH02,2024-07-03,2024-07-13,2024-07-11,204,202,7,58.66,11966.64,High,Road
SHP004067,SUP018,PRD009,WH04,2024-07-23,2024-07-27,2024-07-30,909,908,32,30.47,27697.23,Medium,Road
SHP004068,SUP001,PRD001,WH03,2024-08-01,2024-08-07,2024-08-10,711,705,0,6.34,4507.74,High,Road
SHP004069,SUP016,PRD024,WH02,2024-09-12,2024-09-27,2024-10-01,39,39,0,105.2,4102.8,Low,Rail
SHP004070,SUP015,PRD002,WH03,2024-05-14,2024-05-23,2024-05-28,152,151,5,56.85,8641.2,Medium,Road
SHP004071,SUP005,PRD004,WH05,2025-07-26,2025-08-04,2025-08-05,749,748,1,39.65,29697.85,Medium,Road
SHP004072,SUP006,PRD024,WH04,2024-03-28,2024-04-12,2024-04-12,536,528,1,134.44,72059.84,Medium,Road
SHP004073,SUP006,PRD024,WH04,2024-07-25,2024-08-14,2024-08-13,155,153,1,141.19,21884.45,Medium,Road
SHP004074,SUP003,PRD018,WH01,2024-05-08,2024-05-15,2024-05-17,632,626,8,124.44,78646.08,Medium,Road
SHP004075,SUP016,PRD006,WH02,2024-01-03,2024-01-12,2024-01-13,14,14,0,18.35,256.9,High,Rail
SHP004076,SUP012,PRD024,WH04,2024-04-30,2024-05-11,2024-05-12,115,114,4,39.04,4489.6,Medium,Sea
SHP004077,SUP004,PRD007,WH06,2025-01-19,2025-01-22,2025-01-25,91,91,3,64.46,5865.86,High,Sea
SHP004078,SUP001,PRD015,WH03,2025-09-05,2025-09-15,2025-09-16,664,662,0,17.69,11746.16,Medium,Road
SHP004079,SUP004,PRD019,WH05,2024-02-07,2024-02-17,2024-02-16,764,754,29,40.12,30651.68,High,Road
SHP004080,SUP001,PRD005,WH03,2024-12-06,2024-12-17,2024-12-20,830,828,12,53.59,44479.7,Low,Air
SHP004081,SUP008,PRD009,WH01,2025-10-06,2025-10-22,2025-10-20,579,574,14,119.35,69103.65,High,Sea
SHP004082,SUP005,PRD025,WH05,2024-01-21,2024-02-06,2024-02-08,834,830,7,122.42,102098.28,Low,Sea
SHP004083,SUP002,PRD016,WH02,2024-08-29,2024-09-18,2024-09-16,160,158,1,41.34,6614.4,Medium,Sea
SHP004084,SUP012,PRD017,WH02,2025-03-30,2025-04-02,2025-03-31,440,436,13,61.61,27108.4,Medium,Sea
SHP004085,SUP017,PRD015,WH06,2025-09-12,2025-09-23,2025-09-21,758,746,15,22.18,16812.44,Medium,Rail
SHP004086,SUP007,PRD022,WH03,2024-10-29,2024-11-09,2024-11-08,778,767,13,6.3,4901.4,High,Road
SHP004087,SUP011,PRD015,WH06,2025-08-18,2025-08-31,2025-08-30,15,15,0,114.35,1715.25,Low,Rail
SHP004088,SUP004,PRD023,WH03,2025-08-17,2025-09-02,2025-09-01,281,279,4,112.96,31741.76,Medium,Sea
SHP004089,SUP005,PRD025,WH05,2024-03-09,2024-03-14,2024-03-19,550,544,3,101.98,56089.0,Low,Rail
SHP004090,SUP006,PRD017,WH03,2024-05-08,2024-05-12,2024-05-13,948,947,0,134.23,127250.04,Medium,Sea
SHP004091,SUP011,PRD009,WH01,2024-07-14,2024-07-18,2024-07-20,265,262,3,38.52,10207.8,Medium,Road
SHP004092,SUP001,PRD024,WH01,2024-05-19,2024-05-26,2024-05-25,884,876,7,89.8,79383.2,Medium,Road
SHP004093,SUP010,PRD009,WH01,2025-03-19,2025-03-25,2025-03-24,396,392,0,31.99,12668.04,Medium,Road
SHP004094,SUP020,PRD007,WH01,2024-10-09,2024-10-29,2024-10-28,335,331,9,3.45,1155.75,Medium,Road
SHP004095,SUP011,PRD004,WH03,2024-11-07,2024-11-10,2024-11-08,268,267,5,137.69,36900.92,Medium,Rail
SHP004096,SUP017,PRD014,WH06,2025-06-18,2025-07-04,2025-07-07,708,700,19,3.25,2301.0,High,Road
SHP004097,SUP008,PRD002,WH05,2025-10-26,2025-11-04,2025-11-06,742,738,7,101.31,75172.02,Low,Road
SHP004098,SUP013,PRD001,WH04,2024-10-03,2024-10-23,2024-10-23,223,223,3,61.49,13712.27,High,Road
SHP004099,SUP020,PRD016,WH06,2024-03-01,2024-03-08,2024-03-13,304,301,14,37.75,11476.0,Medium,Road
SHP004100,SUP018,PRD019,WH06,2024-11-14,2024-11-29,2024-12-03,173,173,3,58.58,10134.34,Low,Rail
SHP004101,SUP016,PRD003,WH01,2024-02-21,2024-02-26,2024-02-25,568,565,16,37.51,21305.68,Low,Rail
SHP004102,SUP002,PRD024,WH04,2024-06-01,2024-06-10,2024-06-11,415,410,5,2.68,1112.2,Medium,Road
SHP004103,SUP005,PRD018,WH03,2024-11-06,2024-11-21,2024-11-19,640,636,1,5.23,3347.2,Medium,Sea
SHP004104,SUP018,PRD003,WH04,2025-06-27,2025-07-04,2025-07-02,282,278,9,124.62,35142.84,Low,Sea
SHP004105,SUP003,PRD003,WH03,2025-07-20,2025-07-24,2025-07-25,452,450,7,47.16,21316.32,High,Road
SHP004106,SUP017,PRD015,WH04,2025-01-23,2025-02-02,2025-02-04,334,331,4,5.47,1826.98,Low,Road
SHP004107,SUP016,PRD016,WH04,2025-07-01,2025-07-11,2025-07-11,996,987,7,87.63,87279.48,Medium,Rail
SHP004108,SUP006,PRD001,WH03,2025-09-13,2025-09-22,2025-09-21,261,261,2,17.84,4656.24,Medium,Road
SHP004109,SUP019,PRD025,WH05,2024-06-25,2024-07-14,2024-07-17,118,117,2,39.6,4672.8,Medium,Road
SHP004110,SUP007,PRD020,WH05,2024-12-27,2025-01-11,2025-01-09,417,411,7,39.31,16392.27,Low,Sea
SHP004111,SUP018,PRD015,WH02,2024-11-09,2024-11-25,2024-11-26,614,607,6,78.08,47941.12,High,Rail
SHP004112,SUP014,PRD001,WH06,2024-04-06,2024-04-25,2024-04-25,480,475,8,96.35,46248.0,Medium,Road
SHP004113,SUP006,PRD005,WH02,2024-07-31,2024-08-17,2024-08-17,985,974,0,121.72,119894.2,Medium,Road
SHP004114,SUP008,PRD014,WH03,2024-05-16,2024-05-26,2024-05-27,308,306,3,94.64,29149.12,Medium,Rail
SHP004115,SUP015,PRD025,WH06,2024-01-06,2024-01-22,2024-01-24,579,575,22,133.31,77186.49,Medium,Road
SHP004116,SUP015,PRD020,WH05,2024-04-18,2024-04-29,2024-05-04,75,75,2,35.44,2658.0,Medium,Road
SHP004117,SUP015,PRD024,WH06,2025-06-30,2025-07-14,2025-07-12,418,418,11,62.62,26175.16,Low,Road
SHP004118,SUP016,PRD006,WH02,2024-02-08,2024-02-26,2024-02-27,720,712,22,63.71,45871.2,Medium,Road
SHP004119,SUP001,PRD012,WH05,2025-10-23,2025-11-10,2025-11-08,705,701,22,124.4,87702.0,Medium,Rail
SHP004120,SUP011,PRD019,WH01,2025-02-28,2025-03-11,2025-03-11,538,532,7,123.62,66507.56,High,Road
SHP004121,SUP005,PRD007,WH02,2025-09-21,2025-10-07,2025-10-09,191,190,2,71.83,13719.53,Medium,Rail
SHP004122,SUP005,PRD003,WH06,2024-09-17,2024-10-02,2024-10-02,11,11,0,143.39,1577.29,Low,Road
SHP004123,SUP006,PRD022,WH04,2025-03-01,2025-03-08,2025-03-11,536,532,14,76.5,41004.0,Medium,Road
SHP004124,SUP002,PRD016,WH02,2024-03-27,2024-04-16,2024-04-16,758,749,28,130.54,98949.32,High,Air
SHP004125,SUP006,PRD020,WH02,2025-04-09,2025-04-18,2025-04-18,267,264,0,19.03,5081.01,Medium,Air
SHP004126,SUP014,PRD021,WH04,2024-03-16,2024-03-21,2024-03-19,607,597,9,110.74,67219.18,High,Road
SHP004127,SUP011,PRD020,WH06,2025-04-15,2025-04-27,2025-05-02,87,87,1,65.35,5685.45,High,Road
SHP004128,SUP004,PRD001,WH02,2025-02-17,2025-02-20,2025-02-25,761,759,16,42.91,32654.51,Medium,Road
SHP004129,SUP009,PRD025,WH02,2025-04-01,2025-04-13,2025-04-17,948,935,19,114.49,108536.52,Low,Sea
SHP004130,SUP003,PRD002,WH05,2024-10-11,2024-10-30,2024-11-03,315,313,6,53.11,16729.65,High,Road
SHP004131,SUP016,PRD014,WH04,2024-08-26,2024-08-30,2024-08-28,183,183,0,69.85,12782.55,Low,Road
SHP004132,SUP011,PRD015,WH03,2025-11-07,2025-11-26,2025-11-27,514,505,1,120.05,61705.7,Low,Road
SHP004133,SUP004,PRD004,WH04,2025-08-21,2025-08-31,2025-09-01,668,668,7,5.95,3974.6,High,Road
SHP004134,SUP001,PRD004,WH03,2025-10-14,2025-10-30,2025-10-31,958,941,0,128.92,123505.36,Low,Sea
SHP004135,SUP016,PRD004,WH03,2025-11-02,2025-11-16,2025-11-17,875,871,25,76.62,67042.5,High,Rail
SHP004136,SUP019,PRD020,WH03,2025-07-11,2025-07-15,2025-07-15,265,261,10,129.8,34397.0,Medium,Rail
SHP004137,SUP016,PRD007,WH06,2025-01-06,2025-01-24,2025-01-25,347,343,3,64.75,22468.25,Low,Road
SHP004138,SUP011,PRD015,WH01,2025-05-09,2025-05-12,2025-05-14,502,497,5,53.71,26962.42,Medium,Road
SHP004139,SUP008,PRD012,WH03,2025-09-15,2025-10-05,2025-10-08,116,115,1,44.84,5201.44,Medium,Road
SHP004140,SUP001,PRD020,WH04,2024-02-14,2024-02-22,2024-02-20,472,472,4,133.86,63181.92,High,Road
SHP004141,SUP009,PRD018,WH02,2025-02-04,2025-02-21,2025-02-23,680,674,12,22.63,15388.4,Low,Rail
SHP004142,SUP012,PRD017,WH05,2024-09-03,2024-09-15,2024-09-18,631,622,13,58.77,37083.87,Medium,Rail
SHP004143,SUP008,PRD012,WH06,2025-09-07,2025-09-13,2025-09-16,232,229,2,76.11,17657.52,High,Road
SHP004144,SUP017,PRD016,WH03,2025-08-19,2025-08-27,2025-08-30,774,763,14,53.08,41083.92,Medium,Sea
SHP004145,SUP010,PRD022,WH02,2025-03-25,2025-04-09,2025-04-10,721,712,0,62.2,44846.2,Low,Sea
SHP004146,SUP007,PRD012,WH06,2025-04-29,2025-05-14,2025-05-17,963,952,31,126.61,121925.43,High,Rail
SHP004147,SUP019,PRD008,WH02,2025-10-07,2025-10-22,2025-10-21,153,152,5,98.91,15133.23,Low,Road
SHP004148,SUP006,PRD006,WH03,2025-09-11,2025-09-17,2025-09-19,727,718,1,113.85,82768.95,Low,Road
SHP004149,SUP019,PRD013,WH03,2024-01-18,2024-01-22,2024-01-22,759,759,10,27.65,20986.35,Low,Road
SHP004150,SUP018,PRD005,WH06,2025-08-28,2025-09-12,2025-09-16,815,807,33,66.54,54230.1,Medium,Road
SHP004151,SUP015,PRD013,WH03,2025-10-23,2025-10-27,2025-11-03,301,300,11,80.58,24254.58,Low,Road
SHP004152,SUP002,PRD019,WH01,2024-10-15,2024-10-29,2024-10-29,141,141,3,117.5,16567.5,Medium,Sea
SHP004153,SUP014,PRD008,WH01,2025-02-17,2025-03-03,2025-03-07,943,940,42,7.57,7138.51,Medium,Road
SHP004154,SUP010,PRD007,WH06,2025-09-29,2025-10-18,2025-10-20,480,476,4,41.26,19804.8,Medium,Rail
SHP004155,SUP016,PRD003,WH03,2024-08-22,2024-08-30,2024-09-01,680,675,22,30.32,20617.6,Medium,Road
SHP004156,SUP007,PRD009,WH03,2025-02-19,2025-03-05,2025-03-07,918,917,2,27.93,25639.74,Low,Road
SHP004157,SUP008,PRD017,WH02,2025-05-13,2025-05-20,2025-05-19,995,992,25,7.99,7950.05,Low,Road
SHP004158,SUP010,PRD019,WH01,2025-09-25,2025-10-07,2025-10-07,831,831,1,77.34,64269.54,Low,Road
SHP004159,SUP015,PRD020,WH03,2025-10-11,2025-10-29,2025-11-04,376,370,9,110.66,41608.16,Low,Road
SHP004160,SUP008,PRD017,WH05,2024-04-24,2024-05-03,2024-05-04,941,924,12,63.54,59791.14,Medium,Sea
SHP004161,SUP013,PRD021,WH01,2025-11-04,2025-11-19,2025-11-19,699,693,13,8.41,5878.59,Low,Road
SHP004162,SUP012,PRD008,WH01,2024-08-21,2024-09-02,2024-09-07,752,738,32,49.05,36885.6,Low,Rail
SHP004163,SUP008,PRD009,WH02,2025-06-23,2025-07-07,2025-07-09,491,483,0,148.02,72677.82,Low,Rail
SHP004164,SUP015,PRD002,WH04,2024-01-11,2024-01-17,2024-01-20,643,633,26,47.94,30825.42,Medium,Rail
SHP004165,SUP012,PRD001,WH02,2024-07-24,2024-08-01,2024-08-07,273,270,8,65.62,17914.26,Medium,Rail
SHP004166,SUP011,PRD007,WH02,2025-11-09,2025-11-12,2025-11-12,982,967,18,74.27,72933.14,Low,Road
SHP004167,SUP019,PRD008,WH05,2024-09-03,2024-09-16,2024-09-15,115,114,5,57.42,6603.3,Low,Sea
SHP004168,SUP014,PRD020,WH03,2025-07-12,2025-07-24,2025-07-26,85,85,3,44.63,3793.55,Medium,Road
SHP004169,SUP018,PRD025,WH06,2024-05-06,2024-05-26,2024-05-31,218,216,7,110.87,24169.66,Medium,Road
SHP004170,SUP013,PRD006,WH01,2024-05-26,2024-06-14,2024-06-16,845,843,31,143.37,121147.65,High,Sea
SHP004171,SUP004,PRD022,WH05,2024-04-27,2024-05-07,2024-05-08,513,512,11,99.24,50910.12,Medium,Rail
SHP004172,SUP017,PRD025,WH05,2025-01-16,2025-01-25,2025-01-27,954,942,19,33.53,31987.62,Low,Road
SHP004173,SUP019,PRD012,WH04,2025-02-15,2025-02-22,2025-02-23,408,405,13,25.49,10399.92,Low,Road
SHP004174,SUP009,PRD004,WH02,2025-10-25,2025-11-01,2025-10-30,821,820,9,65.82,54038.22,Medium,Road
SHP004175,SUP007,PRD022,WH03,2025-08-06,2025-08-09,2025-08-07,841,829,1,126.16,106100.56,Medium,Road
SHP004176,SUP001,PRD006,WH01,2024-12-28,2025-01-03,2025-01-01,330,328,3,63.15,20839.5,Medium,Sea
SHP004177,SUP007,PRD018,WH01,2025-05-23,2025-06-11,2025-06-09,780,776,2,6.76,5272.8,High,Road
SHP004178,SUP007,PRD024,WH06,2024-05-16,2024-05-24,2024-05-27,341,341,0,121.02,41267.82,Low,Sea
SHP004179,SUP020,PRD021,WH06,2024-06-23,2024-07-01,2024-06-30,920,908,38,95.19,87574.8,Low,Sea
SHP004180,SUP007,PRD011,WH01,2024-10-15,2024-10-28,2024-10-29,901,897,27,13.68,12325.68,High,Sea
SHP004181,SUP008,PRD010,WH03,2025-04-25,2025-05-03,2025-05-04,775,761,16,31.45,24373.75,Low,Road
SHP004182,SUP016,PRD015,WH06,2024-01-19,2024-01-22,2024-01-25,730,726,18,40.28,29404.4,Medium,Rail
SHP004183,SUP003,PRD009,WH04,2024-07-13,2024-07-29,2024-07-30,182,180,3,50.15,9127.3,Medium,Sea
SHP004184,SUP013,PRD019,WH06,2024-11-25,2024-12-15,2024-12-16,526,518,8,85.07,44746.82,Medium,Rail
SHP004185,SUP010,PRD001,WH05,2024-06-23,2024-07-02,2024-07-05,881,877,0,30.55,26914.55,Medium,Road
SHP004186,SUP018,PRD003,WH02,2025-03-24,2025-03-31,2025-04-05,240,238,6,68.17,16360.8,Low,Rail
SHP004187,SUP007,PRD021,WH04,2024-12-19,2025-01-06,2025-01-08,706,704,11,134.66,95069.96,Medium,Road
SHP004188,SUP005,PRD020,WH02,2025-05-13,2025-05-27,2025-05-27,926,919,0,68.28,63227.28,High,Rail
SHP004189,SUP007,PRD011,WH04,2024-05-20,2024-06-03,2024-06-04,836,821,9,37.09,31007.24,Low,Road
SHP004190,SUP017,PRD015,WH05,2024-04-02,2024-04-19,2024-04-21,671,667,18,57.42,38528.82,Low,Road
SHP004191,SUP004,PRD007,WH01,2024-08-26,2024-09-03,2024-09-05,648,640,9,60.43,39158.64,Medium,Sea
SHP004192,SUP016,PRD011,WH03,2024-07-23,2024-08-04,2024-08-06,221,219,4,85.73,18946.33,Medium,Road
SHP004193,SUP019,PRD006,WH01,2025-07-13,2025-07-25,2025-07-29,93,93,3,30.43,2829.99,Medium,Road
SHP004194,SUP010,PRD024,WH01,2025-03-08,2025-03-12,2025-03-13,773,770,0,79.54,61484.42,Medium,Sea
SHP004195,SUP003,PRD008,WH04,2024-09-01,2024-09-08,2024-09-08,81,81,1,52.3,4236.3,Low,Rail
SHP004196,SUP003,PRD004,WH01,2024-11-12,2024-11-16,2024-11-14,25,25,0,55.61,1390.25,Medium,Road
SHP004197,SUP017,PRD013,WH03,2024-10-21,2024-10-29,2024-11-02,386,382,10,67.1,25900.6,Medium,Rail
SHP004198,SUP010,PRD019,WH05,2025-10-01,2025-10-13,2025-10-14,352,350,4,53.43,18807.36,Medium,Road
SHP004199,SUP017,PRD023,WH03,2024-10-08,2024-10-22,2024-10-20,524,519,18,125.47,65746.28,High,Rail
SHP004200,SUP017,PRD025,WH02,2024-01-17,2024-01-20,2024-01-19,295,292,8,105.64,31163.8,Medium,Road
SHP004201,SUP004,PRD025,WH02,2024-03-11,2024-03-26,2024-03-27,811,809,17,127.82,103662.02,Low,Road
SHP004202,SUP006,PRD019,WH01,2024-09-25,2024-09-29,2024-09-28,808,796,18,84.22,68049.76,Medium,Rail
SHP004203,SUP012,PRD011,WH04,2024-11-20,2024-12-03,2024-12-06,147,146,4,58.94,8664.18,Medium,Sea
SHP004204,SUP020,PRD006,WH01,2024-10-31,2024-11-16,2024-11-20,129,128,4,121.84,15717.36,High,Road
SHP004205,SUP017,PRD018,WH05,2025-03-26,2025-04-03,2025-04-04,733,729,21,114.04,83591.32,Medium,Road
SHP004206,SUP017,PRD020,WH06,2024-01-07,2024-01-18,2024-01-21,441,438,9,32.72,14429.52,Low,Road
SHP004207,SUP010,PRD004,WH05,2024-11-09,2024-11-22,2024-11-21,594,584,3,27.98,16620.12,Low,Road
SHP004208,SUP007,PRD012,WH01,2024-04-12,2024-04-30,2024-04-30,913,905,3,126.49,115485.37,Medium,Sea
SHP004209,SUP016,PRD003,WH04,2024-07-11,2024-07-25,2024-07-23,389,389,1,67.94,26428.66,Low,Road
SHP004210,SUP013,PRD015,WH04,2025-07-27,2025-08-10,2025-08-09,658,653,17,101.11,66530.38,Low,Road
SHP004211,SUP003,PRD024,WH04,2025-06-12,2025-06-21,2025-06-21,877,876,31,10.74,9418.98,High,Sea
SHP004212,SUP002,PRD015,WH05,2024-06-19,2024-06-28,2024-07-05,787,774,7,44.04,34659.48,Low,Road
SHP004213,SUP016,PRD020,WH05,2025-06-20,2025-07-08,2025-07-10,981,971,2,121.39,119083.59,High,Road
SHP004214,SUP006,PRD015,WH02,2024-09-07,2024-09-11,2024-09-12,925,916,0,138.8,128390.0,Low,Rail
SHP004215,SUP006,PRD017,WH05,2025-01-21,2025-02-08,2025-02-08,557,550,10,60.24,33553.68,High,Sea
SHP004216,SUP013,PRD016,WH02,2024-07-25,2024-07-29,2024-07-29,763,753,18,55.23,42140.49,Low,Air
SHP004217,SUP007,PRD004,WH01,2025-06-24,2025-07-08,2025-07-06,716,712,10,21.19,15172.04,Medium,Air
SHP004218,SUP005,PRD019,WH01,2025-09-20,2025-10-06,2025-10-05,435,434,2,103.21,44896.35,Medium,Air
SHP004219,SUP007,PRD021,WH03,2025-02-19,2025-03-03,2025-03-03,662,656,4,141.19,93467.78,Medium,Road
SHP004220,SUP002,PRD012,WH02,2025-01-14,2025-01-31,2025-01-31,782,779,22,11.16,8727.12,Medium,Sea
SHP004221,SUP017,PRD019,WH05,2024-05-23,2024-06-11,2024-06-13,507,507,6,51.88,26303.16,Medium,Sea
SHP004222,SUP013,PRD021,WH05,2024-01-25,2024-02-09,2024-02-11,531,527,6,100.45,53338.95,Medium,Road
SHP004223,SUP016,PRD012,WH04,2025-10-29,2025-11-07,2025-11-08,527,525,21,118.83,62623.41,Medium,Road
SHP004224,SUP020,PRD007,WH06,2024-03-13,2024-03-30,2024-03-28,819,809,38,144.48,118329.12,Low,Sea
SHP004225,SUP002,PRD001,WH01,2025-09-23,2025-09-30,2025-09-29,334,332,12,123.37,41205.58,High,Rail
SHP004226,SUP005,PRD012,WH03,2024-04-02,2024-04-17,2024-04-15,980,965,0,8.36,8192.8,Medium,Sea
SHP004227,SUP018,PRD015,WH01,2025-05-19,2025-05-28,2025-05-30,933,928,22,109.92,102555.36,Medium,Sea
SHP004228,SUP007,PRD022,WH03,2025-08-20,2025-09-06,2025-09-04,980,972,2,86.01,84289.8,Medium,Road
